drag,sent_time_ns,recv_time_ns,latency,currentTimestep,currentTime,totalTimestepsRun,versions,currentThrust,currentMassFlowRate,currentOxidiserMass,currentFuelMass,currentRocketTotalMass,netThrust,currentAcceleration,currentVelocityDelta,currentVelocity,currentAltitudeDelta,currentAltitude,requiredThrustChange
1326920.6719020947,142341211538700,142341244383300,32844600,113,113,113,1,123191000.0,30628.52738619129,3479441.038263578,579906.8397106,4490347.877974192,77813766.64517108,17.329117645173753,17.329117645173753,968.244397998573,968.244397998573,43449.95660322301,36.834860789204505
1204814.2657456826,142341367176700,142341410448900,43272200,114,114,114,1,123191000.0,30628.52738619129,3453188.0147896996,575531.335798287,4459719.350588,78236338.90498604,17.542883924897833,17.542883924897833,985.7872819234709,985.7872819234709,44435.743885146476,36.49183876664201
1092668.7657307866,142341515759300,142341547639300,31880000,115,115,115,1,123191000.0,30628.52738619129,3426934.991315821,571155.8318859739,4429090.823201809,78648950.25865947,17.757357750863143,17.757357750863143,1003.544639674334,1003.544639674334,45439.28852482081,36.15690248584761
989824.4229170891,142341675518300,142341719352300,43834000,116,116,116,1,123191000.0,30628.52738619129,3400681.967841943,566780.3279736609,4398462.295815618,79052260.4551317,17.972703899345994,17.972703899345994,1021.51734357368,1021.51734357368,46460.80586839449,35.82951639719485
895647.6173467886,142341859343400,142341875270300,15926900,117,117,117,1,123191000.0,30628.52738619129,3374428.9443680644,562404.8240613479,4367833.7684294265,79446903.11436054,18.189085786322824,18.189085786322824,1039.7064293600029,1039.7064293600029,47500.512297754496,35.5091661611964
809531.8319463183,142342015362500,142342063072300,47709800,118,118,118,1,123191000.0,30628.52738619129,3348175.920894186,558029.3201490348,4337205.241043235,79833484.75341955,18.406665194893353,18.406665194893353,1058.1130945548962,1058.1130945548962,48558.62539230939,35.19535943906653
730898.3540795641,142342171094100,142342203239700,32145600,119,119,119,1,123191000.0,30628.52738619129,3321922.8974203076,553653.8162367218,4306576.713657044,80212584.08494483,18.62560205431246,18.62560205431246,1076.7386966092085,1076.7386966092085,49635.3640889186,34.88762646220517
659196.7180523444,142342327215700,142342370204200,42988500,120,120,120,1,123191000.0,30628.52738619129,3295669.873946429,549278.3123244088,4275948.186270853,80584751.57463059,18.846054270108052,18.846054270108052,1095.5847508793165,1095.5847508793165,50730.948839797915,34.58552039139987
593904.9050676101,142342466619900,142342499529100,32909200,121,121,121,1,123191000.0,30628.52738619129,3269416.850472551,544902.8084120958,4245319.658884661,80950509.24127387,19.068177603978434,19.068177603978434,1114.652928483295,1114.652928483295,51845.60176828121,34.288617479139006
534529.3195337817,142342655638000,142342703296100,47658100,122,122,122,1,123191000.0,30628.52738619129,3243163.8269986724,540527.3044997827,4214691.13149847,81310350.68046622,19.29212560151651,19.29212560151651,1133.9450540848115,1133.9450540848115,52979.54682236602,33.99651705038013
480604.56229963177,142342806544200,142342822505500,15961300,123,123,123,1,123191000.0,30628.52738619129,3216910.803524794,536151.8005874697,4184062.6041122787,81664741.2913589,19.518049565294564,19.518049565294564,1153.4631036501062,1153.4631036501062,54133.00992601613,33.70884131847383
431693.0224012137,142342975714800,142342991520300,15805500,124,124,124,1,123191000.0,30628.52738619129,3190657.7800509157,531776.2966751567,4153434.0767260874,82014118.68491587,19.746098570453988,19.746098570453988,1173.2092022205602,1173.2092022205602,55306.21912823669,33.4252350537654
387384.30933757924,142343115437000,142343147426300,31989300,125,125,125,1,123191000.0,30628.52738619129,3164404.7565770373,527400.7927628437,4122805.549339896,82358893.25163803,19.976419519670177,19.976419519670177,1193.1856217402303,1193.1856217402303,56499.40474997692,33.14536512274596
347294.5478221976,142343303476000,142343335164700,31688700,126,126,126,1,123191000.0,30628.52738619129,3138151.733103159,523025.28885053063,4092177.0219537048,82699448.86681196,20.20915723419248,20.20915723419248,1213.3947789744227,1213.3947789744227,57712.79952895134,32.86891991556854
311065.556465723,142343455225600,142343456194100,968500,127,127,127,1,123191000.0,30628.52738619129,3111898.7096292805,518649.7849382176,4061548.4945675135,83036143.71182697,20.44445457758074,20.44445457758074,1233.8392335520034,1233.8392335520034,58946.638762503346,32.59560867934592
278363.9310100186,142343615174600,142343630971400,15796800,128,128,128,1,123191000.0,30628.52738619129,3085645.686155402,514274.2810259046,4030919.967181322,83369311.1909412,20.682452608762254,20.682452608762254,1254.5216861607657,1254.5216861607657,60201.16044866411,32.3251607739679
248880.05162577258,142343751009100,142343782836000,31826900,129,129,129,1,123191000.0,30628.52738619129,3059392.6626815237,509898.77711359155,4000291.439795131,83699260.92398399,20.923290761102777,20.923290761102777,1275.4449769218686,1275.4449769218686,61476.60542558598,32.057324866277575
222327.03247397102,142343938901600,142343970676000,31774400,130,130,130,1,123191000.0,30628.52738619129,3033139.6392076453,505523.2732012785,3969662.9124089396,84026279.79679434,21.167107044311745,21.167107044311745,1296.6120839661803,1296.6120839661803,62773.21750955216,31.79186807738038
198439.63027575074,142344109287900,142344125183400,15895500,131,131,131,1,123191000.0,30628.52738619129,3006886.615733767,501147.7692889655,3939034.3850227483,84350633.05265108,21.41403826617369,21.41403826617369,1318.026122232354,1318.026122232354,64091.24363178451,31.528575096678267
176973.12708977357,142344242401400,142344274085800,31684400,132,132,132,1,123191000.0,30628.52738619129,2980633.5922598885,496772.2653766525,3908405.857636557,84672565.4094956,21.664220271304618,21.664220271304618,1339.6903425036587,1339.6903425036587,65430.93397428817,31.267247274966834
157702.20090813213,142344382167500,142344414813900,32646400,133,133,133,1,123191000.0,30628.52738619129,2954380.56878601,492396.76146433945,3877777.3302503657,84992302.18933578,21.917788194364505,21.917788194364505,1361.6081306980232,1361.6081306980232,66792.54210498619,31.007701707644404
140419.7960907181,142344526251800,142344541902900,15651100,134,134,134,1,123191000.0,30628.52738619129,2928127.5453121318,488021.2575520264,3847148.8028641744,85310050.44781172,22.1748767254074,22.1748767254074,1383.7830074234305,1383.7830074234305,68176.32511240963,30.749770317789675
124936.0040969515,142344702032400,142344733787600,31755200,135,135,135,1,123191000.0,30628.52738619129,2901874.5218382534,483645.7536397134,3816520.275477983,85626000.09346403,22.43562038531033,22.43562038531033,1406.2186278087408,1406.2186278087408,69582.54374021837,30.49329894759842
111076.96346927344,142344845990000,142344861681000,15691000,136,136,136,1,123191000.0,30628.52738619129,2875621.498364375,479270.24972740037,3785891.7480917918,85940324.98775026,22.70015380948673,22.70015380948673,1428.9187816182275,1428.9187816182275,71011.4625218366,30.23814646544775
98683.78659541806,142345037626600,142345073501300,35874700,137,137,137,1,123191000.0,30628.52738619129,2849368.4748904966,474894.74581508734,3755263.2207056005,86253184.01828264,22.968612038352926,22.968612038352926,1451.8873936565803,1451.8873936565803,72463.34991549318,29.98418389469796
87611.51944138424,142345177753000,142345237299800,59546800,138,138,138,1,123191000.0,30628.52738619129,2823115.451416618,470519.2419027743,3724634.693319409,86564722.1390952,23.241130813274033,23.241130813274033,1475.1285244698545,1475.1285244698545,73938.47843996303,29.731293569258142
77728.13921464389,142345317375000,142345349168600,31793600,139,139,139,1,123191000.0,30628.52738619129,2796862.42794274,466143.7379904613,3694006.165933218,86875071.37298049,23.517846876964597,23.517846876964597,1498.646371346819,1498.646371346819,75437.12481130986,29.479368319941806
68913.59379376775,142345504085500,142345535636400,31550900,140,140,140,1,123191000.0,30628.52738619129,2770609.4044688614,461768.23407814826,3663377.6385470266,87184351.7720599,23.798898277557612,23.798898277557612,1522.4452696243766,1522.4452696243766,76959.57008093424,29.228310694726154
61058.88574911566,142345684856400,142345701189600,16333200,141,141,141,1,123191000.0,30628.52738619129,2744356.380994983,457392.73016583524,3632749.1111608353,87492672.33376308,24.08442467578088,24.08442467578088,1546.5296943001574,1546.5296943001574,78506.0997752344,28.978032215208028
54065.202879420125,142345828678000,142345876695600,48017600,142,142,142,1,123191000.0,30628.52738619129,2718103.3575211046,453017.2262535222,3602120.583774644,87800131.87029134,24.374567654891226,24.374567654891226,1570.9042619550487,1570.9042619550487,80077.00403718944,28.728452670819024
47843.096398552414,142346003721900,142346019696900,15975000,143,143,143,1,123191000.0,30628.52738619129,2691850.3340472262,448641.7223412092,3571492.0563884526,88106819.83043073,24.66947103321453,24.66947103321453,1595.5737329882631,1595.5737329882631,81672.57777017771,28.479499451720717
42311.70722119028,142346144801200,142346176740700,31939500,144,144,144,1,123191000.0,30628.52738619129,2665597.310573348,444266.21842889616,3540863.5290022613,88412817.07326661,24.96928117932278,24.96928117932278,1620.5430141675859,1620.5430141675859,83293.1207843453,28.231106920743713
37398.04020983376,142346300679400,142346388502700,87823300,145,145,145,1,123191000.0,30628.52738619129,2639344.2870994695,439890.71451658313,3510235.00161607,88718196.59393652,25.274147330048194,25.274147330048194,1645.817161497634,1645.817161497634,84938.93794584293,27.983215824259467
33036.285751983516,142346480504800,142346512623100,32118300,146,146,146,1,123191000.0,30628.52738619129,2613091.263625591,435515.2106042701,3479606.4742298787,89023024.2020529,25.584221911690705,25.584221911690705,1671.4013834093248,1671.4013834093248,86610.33932925225,27.73577274147226
29167.187627979933,142346663082600,142346694972400,31889800,147,147,147,1,123191000.0,30628.52738619129,2586838.2401517127,431139.7066919571,3448977.9468436874,89327359.15383543,25.899660864918797,25.899660864918797,1697.3010442742436,1697.3010442742436,88307.64037352649,27.488729571287326
25737.455799361986,142346832640200,142346861892900,29252700,148,148,148,1,123191000.0,30628.52738619129,2560585.2166778343,426764.20277964405,3418349.419457496,89631254.7393226,26.22062397399602,26.22062397399602,1723.5216682482396,1723.5216682482396,90031.16204177473,27.242043055643183
22699.222486851453,142347013876800,142347045692400,31815600,149,149,149,1,123191000.0,30628.52738619129,2534332.193203956,422388.698867331,3387720.892071305,89934758.82629365,26.547275201088407,26.547275201088407,1750.0689434493281,1750.0689434493281,91781.23098522406,26.99567433798439
20009.53970852893,142347183262000,142347215312500,32050500,150,150,150,1,123191000.0,30628.52738619129,2508079.1697300775,418013.194955018,3357092.3646851135,90237914.3627305,26.879783026522293,26.879783026522293,1776.9487264758504,1776.9487264758504,93558.17971169991,26.749588555389188
17629.916304971997,142347337782500,142347365656400,27873900,151,151,151,1,123191000.0,30628.52738619129,2481826.146256199,413637.691042705,3326463.8372989222,90540759.8397926,27.21832079596915,27.21832079596915,1804.1670472718197,1804.1670472718197,95362.34675897173,26.503754462750855
15525.892381979264,142347523018100,142347554809900,31791800,152,152,152,1,123191000.0,30628.52738619129,2455573.1227823207,409262.18713039195,3295835.309912731,90843329.71737413,27.56306707563599,27.56306707563599,1831.7301143474556,1831.7301143474556,97194.0768733192,26.258144087332575
13666.649046317021,142347706749700,142347724071200,17321500,153,153,153,1,123191000.0,30628.52738619129,2429320.0993084423,404886.6832180789,3265206.7825265396,91145654.81436832,27.91420601663763,27.91420601663763,1859.6443203640931,1859.6443203640931,99053.72119368329,26.012732411971392
12024.651289524996,142347830575100,142347886567400,55992300,154,154,154,1,123191000.0,30628.52738619129,2403067.075834564,400511.1793057659,3234578.2551403483,91447762.66578366,28.271927729822615,28.271927729822615,1887.9162480939158,1887.9162480939158,100941.6374417772,25.76749708518994
10575.321883515919,142347982516000,142348010419300,27903300,155,155,155,1,123191000.0,30628.52738619129,2376814.0523606855,396135.67539345287,3203949.727754157,91749677.84884821,28.636428672419004,28.636428672419004,1916.5526767663348,1916.5526767663348,102858.19011854354,25.52241815648204
9296.744184385267,142348086598600,142348102232700,15634100,156,156,156,1,123191000.0,30628.52738619129,2350561.028886807,391760.17148113984,3173321.2003679657,92051422.28020586,29.007912047961593,29.007912047961593,1945.5605888142964,1945.5605888142964,104803.75070735783,25.277477835064364
8169.391792889992,142348217869200,142348281735000,63865800,157,157,157,1,123191000.0,30628.52738619129,2324308.0054129288,387384.6675688268,3142692.6729817744,92353015.4862559,29.3865882210594,29.3865882210594,1974.9471770353557,1974.9471770353557,106778.69788439319,25.032660270428927
7175.883087385135,142348342938500,142348375486600,32548100,158,158,158,1,123191000.0,30628.52738619129,2298054.9819390504,383009.1636565138,3112064.145595583,92654474.84861995,29.77267514866338,29.77267514866338,2004.7198521840191,2004.7198521840191,108783.4177365772,24.787951353085898
6300.758724035235,142348502857800,142348518777600,15919800,159,159,159,1,123191000.0,30628.52738619129,2271801.958465172,378633.65974420076,3081435.618209392,92955815.82664183,30.166398829600737,30.166398829600737,2034.8862510136198,2034.8862510136198,110818.30398759083,24.54333853394986
5530.280286719239,142348654798600,142348702651000,47852400,160,160,160,1,123191000.0,30628.52738619129,2245548.9349912936,374258.15583188774,3050807.0908232005,93257052.15873769,30.567993774255356,30.567993774255356,2065.4542447878753,2065.4542447878753,112883.7582323787,24.29881066089431
4852.2483625493005,142348810537800,142348854476600,43938800,161,161,161,1,123191000.0,30628.52738619129,2219295.911517415,369882.6519195747,3020178.563437009,93558196.04432039,30.977703496395172,30.977703496395172,2096.43194828427,2096.43194828427,114980.19018066298,24.054357831075006
4255.838416036134,142348950542900,142349014347700,63804800,162,162,162,1,123191000.0,30628.52738619129,2193042.888043537,365507.1480072617,2989550.036050818,93859258.30792543,31.395781029279274,31.395781029279274,2127.8277293135493,2127.8277293135493,117108.01790997652,23.809971257701104
3731.4529337450062,142349074614100,142349122365000,47750900,163,163,163,1,123191000.0,30628.52738619129,2166789.8645696584,361131.64409494866,2958921.5086646266,94160248.54706627,31.822489468320224,31.822489468320224,2159.6502187818696,2159.6502187818696,119267.66812875839,23.565643150013987
3270.588410204884,142349230444600,142349258067200,27622600,164,164,164,1,123191000.0,30628.52738619129,2140536.84109578,356756.14018263563,2928292.9812784353,94461175.26524836,32.258102542734115,32.258102542734115,2191.9083213246035,2191.9083213246035,121459.576450083,23.32136660531341
2865.7158435642596,142349410017400,142349457879600,47862200,165,165,165,1,123191000.0,30628.52738619129,2114283.8176219016,352380.6362703226,2897664.453892244,94762045.99147353,32.70290521878261,32.70290521878261,2224.6112265433862,2224.6112265433862,123684.18767662639,23.07713551195012
2510.1735049914773,142349533161500,142349560437500,27276000,166,166,166,1,123191000.0,30628.52738619129,2088030.7941480235,348005.1323580096,2867035.9265060527,95062867.38747063,33.15719433740062,33.15719433740062,2257.768420880787,2257.768420880787,125941.95609750718,22.832944462281635
2198.07083828258,142349677578200,142349725586300,48008100,167,167,167,1,123191000.0,30628.52738619129,2061777.7706741453,343629.62844569655,2836407.3991198614,95363645.34379587,33.621279289211856,33.621279289211856,2291.389700169999,2291.389700169999,128233.34579767718,22.58878867466303
1924.2024349491603,142349837546900,142349881345400,43798500,168,168,168,1,123191000.0,30628.52738619129,2035524.7472002672,339254.1245333835,2805778.87173367,95664385.06585775,34.0954827301652,34.0954827301652,2325.485182900164,2325.485182900164,130558.83098057735,22.344663923616373
1683.9711147624707,142349945630700,142349977201700,31571000,169,169,169,1,123191000.0,30628.52738619129,2009271.723726389,334878.6206210705,2775150.344347479,95965091.15083645,34.58014134127956,34.58014134127956,2360.0653242414437,2360.0653242414437,132918.8963048188,22.10056647739165
1473.3192220226522,142350121231600,142350145163900,23932300,170,170,170,1,123191000.0,30628.52738619129,1983018.7002525108,330503.1167087575,2744521.8169612875,96265767.65638775,35.07560663626731,35.07560663626731,2395.140930877711,2395.140930877711,135314.0372356965,21.85649304219647
1288.6673235148135,142350273296900,142350289009300,15712400,171,171,171,1,123191000.0,30628.52738619129,1956765.6767786327,326127.61279644445,2713893.289575096,96566418.16194479,35.58224582111842,35.58224582111842,2430.7231766988293,2430.7231766988293,137744.76041239535,21.61244071243452
1126.8595651212318,142350456954400,142350516817200,59862800,172,172,172,1,123191000.0,30628.52738619129,1930512.6533047545,321752.1088841314,2683264.762188905,96867045.82336171,36.100442710074304,36.100442710074304,2466.8236194089036,2466.8236194089036,140211.58403180426,21.36840692634875
985.1150103730595,142350609023000,142350640799700,31776700,173,173,173,1,123191000.0,30628.52738619129,1904259.6298308764,317376.6049718184,2652636.2348027136,97167653.42157501,36.63059870280394,36.63059870280394,2503.4542181117076,2503.4542181117076,142715.03824991596,21.124389426520597
860.9843459066323,142350768720700,142350784681200,15960500,174,174,174,1,123191000.0,30628.52738619129,1878006.6063569982,313001.10105950537,2622007.7074165223,97468243.405898,37.17313382802141,37.17313382802141,2540.627351939729,2540.627351939729,145255.6656018557,20.88038622472583
752.3113959489058,142350952975200,142350979890600,26915400,175,175,175,1,123191000.0,30628.52738619129,1851753.58288312,308625.59714719234,2591379.180030331,97768817.9325065,37.72848785925731,37.72848785925731,2578.3558397989864,2578.3558397989864,147834.02144165468,20.636395570693878
657.1989407455507,142351133085600,142351164990500,31904900,176,176,176,1,123191000.0,30628.52738619129,1825500.559409242,304250.0932348793,2560750.6526441397,98069378.89862025,38.29712150902209,38.29712150902209,2616.6529613080083,2616.6529613080083,150450.6744029627,20.392415924361156
573.9783824445132,142351323079600,142351382821800,59742200,177,177,177,1,123191000.0,30628.52738619129,1799247.5359353637,299874.5893225663,2530122.1252579484,98369927.97283709,38.879517708185006,38.879517708185006,2655.5324790161935,2655.5324790161935,153106.2068819789,20.148445931247338
501.1828465598742,142351455600600,142351467759600,12159000,178,178,178,1,123191000.0,30628.52738619129,1772994.5124614856,295499.08541025326,2499493.597871757,98670466.6220315,39.476182978042594,39.476182978042594,2695.0086619942363,2695.0086619942363,155801.21554397314,19.904484400620586
437.52334798193107,142351595696000,142351643294600,47598600,179,179,179,1,123191000.0,30628.52738619129,1746741.4889876074,291123.58149794023,2468865.070485566,98970996.13518861,40.0876489032766,40.0876489032766,2735.096310897513,2735.096310897513,158536.31185487067,19.66053028615028
381.86768779400467,142351735502500,142351749209300,13706800,180,180,180,1,123191000.0,30628.52738619129,1720488.4655137293,286748.0775856272,2438236.5430993745,99271517.64450735,40.71447371480945,40.71447371480945,2775.8107846123225,2775.8107846123225,161312.122639483,19.416582668776655
333.2217811323527,142351887392400,142351947512100,60119700,181,181,181,1,123191000.0,30628.52738619129,1694235.442039851,282372.5736733142,2407608.015713183,99572032.14407253,41.357243992468284,41.357243992468284,2817.168028604791,2817.168028604791,164129.29066808778,19.17264074155374
290.7131472096236,142352043314100,142352090912400,47598300,182,182,182,1,123191000.0,30628.52738619129,1667982.418565973,277997.06976100116,2376979.488326992,99872540.506365,42.01657649837739,42.01657649837739,2859.184605103168,2859.184605103168,166988.47527319094,18.928703796247287
253.57632063772178,142352179104800,142352202976100,23871300,183,183,183,1,123191000.0,30628.52738619129,1641729.3950920948,273621.56584868813,2346350.9609408006,100173043.49685012,42.6931201531268,42.6931201531268,2901.877725256295,2901.877725256295,169890.35299844723,18.684771211492627
221.13996854963565,142352280079700,142352323886800,43807100,184,184,184,1,123191000.0,30628.52738619129,1615476.3716182166,269246.0619363751,2315722.4335546093,100473541.78686073,43.387558168029194,43.387558168029194,2945.265283424324,2945.265283424324,172835.61828187155,18.440842442336912
192.81552094050957,142352413240700,142352414021400,780700,185,185,185,1,123191000.0,30628.52738619129,1589223.3481443385,264870.5580240621,2285093.906168418,100774035.96496688,44.100610348194394,44.100610348194394,2989.3658937725186,2989.3658937725186,175824.98417564406,18.19691701100983
168.0871423253272,142352581834000,142352613437900,31603900,186,186,186,1,123191000.0,30628.52738619129,1562970.3246704603,260495.05411174902,2254465.3787822267,101074526.54700404,44.83303558274225,44.83303558274225,3034.198929355261,3034.198929355261,178859.1831049993,17.952994498783156
146.50289143307316,142352734320100,142352766194400,31874300,187,187,187,1,123191000.0,30628.52738619129,1536717.3011965821,256119.55019943597,2223836.8513960354,101375013.98491345,45.58563454026508,45.58563454026508,3079.784563895526,3079.784563895526,181938.96766889482,17.709074538794674
127.66693240326506,142352891386200,142352923210900,31824700,188,188,188,1,123191000.0,30628.52738619129,1510464.277722704,251744.0462871229,2193208.324009844,101675498.67453103,46.35925258966629,46.35925258966629,3126.143816485192,3126.143816485192,185065.11148538,17.465156809725528
96.89674273839034,142353087616600,142353104231500,16614900,189,189,189,1,123191000.0,30628.52738619129,1484211.2542488258,247368.54237480985,2162579.796623653,101975980.96244599,47.15478296877503,47.15478296877503,3173.298599453967,3173.298599453967,188238.41008483397,17.221241030232736
84.39365225116434,142353253484200,142353268768700,15284500,191,191,191,1,123191000.0,30628.52738619129,1431705.2073010695,238617.53455018374,2101322.74185127,102276461.15203777,47.97317022570556,47.97317022570556,3221.2717696796726,3221.2717696796726,191459.68185451365,16.97732695404878
73.49115330111648,142353377264000,142353408574300,31310300,192,192,192,1,123191000.0,30628.52738619129,1405452.1838271914,234242.0306378707,2070694.214465079,102576939.5087868,48.81541396083511,48.81541396083511,3270.0871836405076,3270.0871836405076,194729.76903815416,16.733414365670548
63.98611938945217,142353580758500,142353651495400,70736900,193,193,193,1,123191000.0,30628.52738619129,1379199.1603533132,229866.52672555763,2040065.6870788876,102877416.26494427,49.68257290056732,49.68257290056732,3319.769756541075,3319.769756541075,198049.53879469523,16.489503076568685
55.70094279615385,142353731762700,142353836546300,104783600,194,194,194,1,123191000.0,30628.52738619129,1352946.136879435,225491.02281324458,2009437.1596926963,103177891.62363672,50.57576933778746,50.57576933778746,3370.345525878862,3370.345525878862,201419.88432057408,16.245592921855717
48.480367918155515,142353900944700,142353912528600,11583900,195,195,195,1,123191000.0,30628.52738619129,1326693.113405557,221115.51890093152,1978808.632306505,103478365.76247184,51.49619397816691,51.49619397816691,3421.841719857029,3421.841719857029,204841.72604043112,16.00168375735903
42.188711497142926,142354037426100,142354064369800,26943700,196,196,196,1,123191000.0,30628.52738619129,1300440.0899316787,216740.01498861847,1948180.1049203137,103778838.83670527,52.44511123632019,52.44511123632019,3474.2868310933495,3474.2868310933495,208316.01287152446,15.757775457050217
36.707423415576926,142354184705200,142354228195300,43490100,197,197,197,1,123191000.0,30628.52738619129,1274187.0664578006,212364.5110763054,1917551.5775341224,104079310.98202023,53.423865031348,53.423865031348,3527.7106961246977,3527.7106961246977,211843.72356764917,15.51386791078875
31.932947136915487,142354348365200,142354364359300,15994100,198,198,198,1,123191000.0,30628.52738619129,1247934.0429839224,207989.00716399236,1886923.050147931,104379782.31696683,54.433885137626454,54.433885137626454,3582.144581262324,3582.144581262324,215425.86814891148,15.269961022341866
27.77484365784188,142354508647500,142354539855000,31207500,199,199,199,1,123191000.0,30628.52738619129,1221681.0195100443,203613.5032516793,1856294.5227617398,104680252.94510165,55.4766941539534,55.4766941539534,3637.6212754162775,3637.6212754162775,219063.48942432777,15.026054707647761
24.154147090847808,142354664118100,142354687812000,23693900,200,200,200,1,123191000.0,30628.52738619129,1195427.996036166,199237.99933936624,1825665.9953755485,104980722.95686367,56.55391516249074,56.55391516249074,3694.1751905787683,3694.1751905787683,222757.66461490653,14.782148893292797
21.001923762789236,142354808511000,142354873878500,65367500,201,201,201,1,123191000.0,30628.52738619129,1169174.972562288,194862.4954270532,1795037.4679893572,105281192.43121877,57.667280158527525,57.667280158527525,3751.8424707372956,3751.8424707372956,226509.50708564383,14.53824351517662
18.25801005133603,142354948017400,142354995454900,47437500,202,202,202,1,123191000.0,30628.52738619129,1142921.9490884098,190486.99151474013,1764408.940603166,105581661.43710063,58.818639343146366,58.818639343146366,3810.661110080442,3810.661110080442,230320.16819572425,14.294338517342473
15.86990713362244,142355083045800,142355126619700,43573900,203,203,203,1,123191000.0,30628.52738619129,1116668.9256145316,186111.48760242708,1733780.4132169746,105882130.0346729,60.009971383661735,60.009971383661735,3870.6710814641037,3870.6710814641037,234190.83927718835,14.050433850952667
13.791813432164338,142355252097800,142355264691800,12594000,204,204,204,1,123191000.0,30628.52738619129,1090415.9021406535,181735.98369011402,1703151.8858307833,106483066.20818658,62.521180344549855,62.521180344549855,3994.4356565701714,3994.4356565701714,242117.18940998413,13.562625347479457
11.98377785015663,142355371911800,142355404026900,32115100,205,205,205,1,123191000.0,30628.52738619129,1064162.8786667753,177360.47977780097,1672523.358444592,106783533.8698807,63.84576534057313,63.84576534057313,4058.2814219107445,4058.2814219107445,246175.47083189487,13.318721440786499
10.410958925575697,142355525156000,142355541138700,15982700,206,206,206,1,123191000.0,30628.52738619129,1037909.855192897,172984.9758654879,1641894.8310584007,107084001.29635815,65.21976881267695,65.21976881267695,4123.501190723421,4123.501190723421,250298.97202261828,13.074817725030112
9.042976831471993,142355701226500,142355716995800,15769300,207,207,207,1,123191000.0,30628.52738619129,1011656.8317190188,168609.47195317486,1611266.3036722094,107384468.5179988,66.64600896404319,66.64600896404319,4190.147199687464,4190.147199687464,254489.11922230574,12.830914175549513
7.8533467355937665,142355840834800,142355857468000,16633200,208,208,208,1,123191000.0,30628.52738619129,985403.8082451405,164233.9680408618,1580637.776286018,107684935.56128743,68.12752243231326,68.12752243231326,4258.274722119778,4258.274722119778,258747.3939444255,12.587010770845733
6.818983430259242,142355985035900,142356000626200,15590300,209,209,209,1,123191000.0,30628.52738619129,959150.7847712622,159858.46412854875,1550009.2488998268,107985402.44930926,69.66758587147507,69.66758587147507,4327.942307991253,4327.942307991253,263075.3362524168,12.343107492179413
5.919768374777001,142356140684300,142356172559000,31874700,210,210,210,1,123191000.0,30628.52738619129,932897.7612973839,155482.9602162357,1519380.7215136355,108285869.20218286,71.26974014406768,71.26974014406768,4399.21204813532,4399.21204813532,267474.5483005521,12.099204323219341
5.138171376927751,142356279737400,142356295648200,15910800,211,211,211,1,123191000.0,30628.52738619129,906644.7378235057,151107.45630392263,1488752.1941274442,108586335.8374384,72.93781749962808,72.93781749962808,4472.149865634949,4472.149865634949,271946.6981661871,11.855301249735447
4.458920094153303,142356411754400,142356427711200,15956800,212,212,212,1,123191000.0,30628.52738619129,880391.7143496274,146731.95239160958,1458123.6667412529,108886802.37034822,74.67597217847668,74.67597217847668,4546.825837813425,4546.825837813425,276493.52400400053,11.611398259330459
3.8687113743431416,142356580843000,142356612713700,31870700,213,213,213,1,123191000.0,30628.52738619129,854138.6908757491,142356.44847929652,1427495.1393550616,109187268.81421548,76.48871495530695,76.48871495530695,4623.314552768732,4623.314552768732,281116.83855676925,11.367495341205542
3.3559591939421876,142356709101200,142356740600300,31499100,214,214,214,1,123191000.0,30628.52738619129,827885.6674018708,137980.94456698347,1396866.6119688703,109487735.18062618,78.38095222728838,78.38095222728838,4701.695504996021,4701.695504996021,285818.53406176524,11.123592485955806
2.910574599483825,142356893119300,142356908497200,15377900,215,215,215,1,123191000.0,30628.52738619129,801632.6439279926,133605.4406546704,1366238.084582679,109788201.47966932,80.35803035984348,80.35803035984348,4782.053535355864,4782.053535355864,290600.5875971211,10.879689685391531
2.5237736281720613,142357048332900,142357063613400,15280500,216,216,216,1,123191000.0,30628.52738619129,775379.6204541143,129229.93674235737,1335609.5571964877,110088667.72012883,82.42578613409337,82.42578613409337,4864.479321489957,4864.479321489957,295465.06691861106,10.63578693238237
2.1879096831754046,142357188983300,142357220696400,31713100,217,217,217,1,123191000.0,30628.52738619129,749126.596980236,124854.43283004433,1304981.0298102964,110389133.90965131,84.59060429843831,84.59060429843831,4949.069925788395,4949.069925788395,300414.13684439944,10.39188422072123
1.896327278151256,142357328690800,142357372528500,43837700,218,218,218,1,123191000.0,30628.52738619129,722873.5735063577,120478.92891773129,1274352.502424105,110689600.05489226,86.85948341949009,86.85948341949009,5035.929409207885,5035.929409207885,305450.06625360734,10.147981545005514
1.423591480705479,142357537659000,142357549150200,11491200,220,220,220,1,123191000.0,30628.52738619129,696620.5500324795,116103.42500541825,1243723.9750379138,110990066.16164362,89.24011146304403,89.24011146304403,5125.169520670929,5125.169520670929,310575.2357742783,9.904078900533623
1.2330138503535266,142357670768600,142357685715000,14946400,221,221,221,1,123191000.0,30628.52738619129,670367.5265586012,111727.92109310521,1213095.4476517225,111290532.23494512,91.7409528247578,91.7409528247578,5216.910473495687,5216.910473495687,315792.14624777396,9.660176283214586
